"Dataset","Group","GID","CGMS1","CGMS2","MCMDS","DM","PLTHT","BRNHT1","HI","logFYLD","logTOPYLD","logRTNO"
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G05...NR18C2bF533P0009",0.0285226109361855,0.0327355249289831,0.0674283524015794,-0.0992629474621615,0.231282076097501,-8.91263069102548,-0.00944157198867108,0.0445318620247839,0.0968570294718884,0.0544120178373201
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G06...NR18C2bF533P0020",0.030807810218742,0.0519472014459639,0.120517409955484,0.84063611783758,0.565877347306122,7.76154661974811,0.00480389159761563,-0.0436733462630241,-0.0294436965148705,-0.0536507574708883
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G07...NR18C2bF534P0002",0.15163287179498,0.0791764592602712,-0.0743151530797504,-0.0833923194765132,8.98090693591867,-1.67127684007015,-0.0457559181754476,0.0132554091204043,0.186963027818786,0.0482386524787612
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G08...NR18C2bF535P0019",-0.0421621744147177,-0.0361956515870295,-0.0937702129787597,0.17088947283662,2.73683748365739,5.19268530721879,-0.0149003196395681,0.0633168345925756,0.13155679701167,0.0628547696115139
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G09...NR18C2bF537P0004",0.0511195468234736,-0.0498636643106655,-0.106656732084447,0.38840668424696,-3.25508492010248,-7.37505084571016,7.65890385432296e-05,0.125706925521444,0.155514755504576,0.0699793920440884
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G10...NR18C2bF537P0015",-0.017625929940188,-0.0217388180417525,0.0539970794050287,0.372370162529313,-1.75774144471346,-1.92775863557144,0.0254261060592207,0.0202450133937024,-0.0337595621001371,0.0229427685360508
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_G11...NR18C2bF538P0002",-0.0215449989803005,0.0156698893283927,-0.0515448052601823,0.650819580042321,-8.72423239266081,-3.53510117282332,0.0288938201876202,0.0300039872898963,-0.0406396259976923,-0.0124139905626937
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H01...NR18C2bF527P0005",0.0437018332228374,0.00446079625741415,0.031499501856661,0.492589341301122,-4.38765775199104,2.64297886932248,0.0205741792253741,0.0570852259939886,0.0342187586972197,0.00263264832566367
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H02...NR18C2bF527P0030",0.262004127868368,0.0640818715980595,-0.0755195720529446,-0.0897017282843065,8.59875436015556,5.65190407672626,0.0175292792609498,0.193275149418496,0.159623352074121,0.136203235990567
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H03...NR18C2bF529P0004",0.0445643936195262,-0.00707855587807478,-0.0559289655900915,0.443948843908826,1.41374234268575,-3.4481163002602,0.00254869655114528,0.0891751840200516,0.0958077821243637,0.00958393215406482
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H04...NR18C2bF530P0002",0.213986920392914,0.0280459351148606,-0.0828689478456798,0.0321581268678228,7.67360871943715,1.21324506146864,-0.039935994671798,0.0337229004661029,0.167252027600591,0.0290958638849666
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H05...NR18C2bF533P0010",0.0469262919368171,0.0627638162280954,0.0577099759982753,0.470309627056628,1.66369014476271,-2.07960619750489,0.0152437477887165,0.00724556384730672,-0.00958248638646351,0.0205774966209639
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H06...NR18C2bF533P0021",-0.0206517994513703,0.010002815590257,0.0749015490964512,1.05057193313975,-2.33656974768855,-1.74542022395131,0.0233272895152571,0.00789732718085443,-0.0120358417092006,0.033061545340219
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H07...NR18C2bF535P0003",0.0833729139886095,-0.0422930093155658,-0.0974880633865801,0.250111689774609,-3.14602590124409,-3.70572606001159,-0.0146827490895174,0.000981399418024807,0.0819189402767742,-0.0036968747019578
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H08...NR18C2bF535P0020",-0.0386785584137295,-0.0371289596420429,-0.108893784603684,0.200707003483406,2.52392805504561,2.80159595973511,-0.00773892614105944,0.114599130681042,0.124914595562545,0.0290684523250235
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H09...NR18C2bF537P0005",-0.0100213549159973,-0.034178020049683,-0.0517398255145715,0.0324635509670229,3.77694916599078,-2.0006332000741,-0.0229454495450431,-0.0148124152580382,0.102376643206401,-0.0310625354776555
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H10...NR18C2bF537P0017",0.0789466456151802,0.0535016146925097,0.028165386351788,0.102606965439492,2.78914171567647,-3.04872976782976,0.00983355098972567,-0.0258778566685475,-0.0583224073899918,-0.0531780715297478
"NRCRIalone","C2b","NR.NG.C2b.Cass.0031_H11...NR18C2bF538P0003",-0.016533122051777,-0.0543843466737976,0.0434349518445359,1.26326846325693,-11.0675792755835,-4.5575540584505,0.0124076281316326,-0.036187537738274,-0.0453114217257817,-0.0361742036146413
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A01...NR18C2bF539P0011",0.0735638304441267,-0.0096311336149976,-0.0666692987735033,0.131410931729088,1.43482047155921,-1.39407904766721,-0.021888961411263,0.0276539843532716,0.120499607096648,-0.0337958953189858
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A02...NR18C2bF541P0008",-0.0752090066014132,-0.00610632192863146,-0.0873721031715487,0.348759481708295,2.25755543571961,-1.26618487420962,-0.0302515221560118,-0.0172412692456466,0.0869317391515085,-0.0239493901097436
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A03...NR18C2bF542P0002",0.0155428551157136,-0.0359132873909244,-0.103870347282489,0.934297096335612,-2.46212624072497,6.8238984017207,0.0177183854136324,0.0631048306142351,-0.0233051368088669,0.0228664132604628
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A04...NR18C2bF547P0001",0.00359160857948138,0.0845763023082576,0.00945389530007197,0.556835089496901,6.3591010656157,-6.34076377293502,-0.0192712287494945,-0.0298973371393526,0.0271938329484132,-0.0605824958286639
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A05...NR18C2bF548P0008",0.0699902249367166,0.0161578739523974,-0.0655761916037681,0.0566584379450054,0.263383251721758,-5.65614801127483,-0.0251086982092065,-0.0140923545923488,0.0531342577353908,0.0375034662148168
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A06...NR18C2bF552P0001",-0.100865618682276,-0.00631594701639426,-0.0637874093430751,-0.473772519692674,-3.05468860058152,-2.09668393677854,-0.0174894685287493,0.0877953618450223,0.159813186395637,0.016209706578393
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A07...NR18C2bF554P0006",0.0674516569951233,-0.00280692567472715,-0.0855840017771396,0.256654172990145,1.15936985727744,-2.90809564610611,-0.0105663718643011,0.107643783354389,0.129607733333336,0.0596434628635744
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A08...NR18C2bF555P0015",0.013001374361667,-0.0131474416926318,0.0382472434243158,0.214821146005801,4.28117580941272,6.69085709556489,-0.00155745683603681,0.0307993459069867,0.104148914350713,0.00258825182159502
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A09...NR18C2bF556P0009",-0.0978210615054099,0.0165151445211663,-0.0679434825554029,0.00157430799029319,0.883256915769474,2.22795456162138,-0.0275809577724507,0.0383628545596083,0.15460462484071,-0.034861633635961
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A10...NR18C2bF556P0018",-0.0468480872756452,-0.0645084521809098,-0.104757185673895,0.534269623621465,2.99148141209969,0.86559726460256,0.0165778865784948,0.131467064051242,0.0787612131646275,0.0976359538111225
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A11...NR18C2bF556P0028",-0.0505139686248145,-0.00827118051123548,-0.06182933787609,0.564516702436255,-9.84973097761224,-7.28853034238656,0.0213567432089757,0.0738583201217579,0.0366986181083073,-0.000653455158649838
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_A12...NR18C2bF557P0013",0.0668991757297652,-0.0142778312842884,-0.0828186617343638,0.252320518042648,6.52023028696408,-5.35670787254953,0.00480078417808227,0.100753776771313,0.0822757127541918,0.0243329814331562
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B01...NR18C2bF540P0001",0.184168243501035,0.0422267557692758,0.00598083491592374,-0.763676697588458,-0.804675763310366,-1.71141583211103,-0.0471896267270548,-0.0521575258642321,0.123469658844748,-0.0553101117044217
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B02...NR18C2bF541P0010",-0.0365174894010943,-0.0208022867722074,-0.0902514486945477,0.485283961766001,6.12287256812504,3.14984001044942,-0.0164681461383344,0.0382572621563583,0.093576603474838,0.00529405394144333
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B03...NR18C2bF542P0006",0.00111964533402779,-0.00265194712899478,-0.0775722211741912,0.963470331682441,0.43478831440727,10.3500381830639,0.0391711875939276,0.0898905360005927,-0.0277407520964744,0.067616728113599
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B04...NR18C2bF547P0003",0.0748590113225803,0.0381500083770235,-0.040399863138202,-0.757382656567171,2.0454255113527,-3.80672874284398,-0.0562722491207293,-0.033904166521046,0.160482377350673,-0.0155917090445839
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B05...NR18C2bF548P0009",0.138510241743854,0.0334083039585901,-0.0477592354204436,0.206084426434051,-0.141923427810247,-7.28957827966745,-0.0177857258095752,0.00387626255863468,0.0810070043244149,0.0204574335433449
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B06...NR18C2bF552P0002",-0.00438370774481261,0.0016522301073292,-0.072306192971526,-0.265197133260793,-7.18203438511177,-2.01898361110295,-0.0255071734237649,0.0205072070864815,0.152838953246957,-0.00998231395867643
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B07...NR18C2bF554P0008",0.0567817115769849,-0.0341497768409367,-0.110997416285836,0.204246433985638,3.48938887678855,0.608574573662393,0.0226977420722233,0.0955812319044789,0.0345864275008406,0.0590353039758773
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B08...NR18C2bF555P0017",0.0850644541061957,0.00622101656227943,0.0897535112981771,-0.0186281251187221,5.26658165480082,5.16240254335542,0.0234966080047341,0.0209917688707043,-0.00681054275454046,-0.0399664819233495
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B09...NR18C2bF556P0010",-0.0837098140115486,-0.0437678739790389,-0.160011641393623,0.42911709531486,0.26696771241938,-4.09652332470666,-0.00925058842386735,0.143191086700662,0.176248229943891,0.0732980495616137
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B10...NR18C2bF556P0020",-0.00370845034049823,-0.0589291989964645,-0.0699933665377697,0.152417913493096,1.05159318154481,-1.15621004758361,0.0262982212885122,0.140058381728287,0.0712939113847714,0.102971245772032
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B11...NR18C2bF556P0029",-0.156376005513509,0.0188919073270082,-0.0410653925356261,0.461746264158454,0.155040054426337,6.01850686886985,-0.007432028892545,0.106901112692599,0.127493056999765,0.0054484698199828
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_B12...NR18C2bF557P0015",0.0504918812631378,-0.0518695371551911,-0.107145912399429,0.36028031888328,0.934436059968539,2.38763508478128,0.00103315444483518,0.0946732624814534,0.0730617003905995,0.0435154747989401
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C01...NR18C2bF541P0001",-0.0514453076346244,0.0278549504527243,-0.0498179747326287,-0.166812506199474,1.68025706151011,-0.897915312266886,-0.0244125477467763,0.0674310280182944,0.184928938287605,0.0360544738736454
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C02...NR18C2bF541P0012",-0.0404777920071638,0.00629489207146451,-0.0713320663933997,-0.176909982983192,-0.775112131419702,-0.520332747880931,-0.040402456496739,0.00528567517286579,0.144552709106158,-0.00667791871542999
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C03...NR18C2bF542P0007",-0.139026242658723,-0.0283326527284343,-0.0221736817989594,0.436706843562071,4.14479579284256,11.423802732058,0.0101689271407431,0.123809211092627,0.0824088810202259,0.0315240195356025
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C05...NR18C2bF548P0010",-0.031836436298908,0.0204839326061804,-0.06060404669338,0.0287954511067812,2.75325468843235,-4.19918364534626,-0.0395059592014552,0.0289936769465022,0.169971587645212,0.0169370407837874
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C06...NR18C2bF553P0001",0.0646638556925203,0.0125059283843797,-0.0342645649256202,-0.497869260499406,5.95408980429189,7.35235983445569,-0.0405002218522568,-0.0440778275204853,0.11224609076224,-0.0424844823230082
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C07...NR18C2bF555P0002",0.0217583652841459,0.0319985940827389,0.0736264659079906,-0.328770727127457,2.94615110776501,5.62536257546514,-0.00285259759615857,0.1167633341662,0.127710086886747,0.0365352204120413
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C08...NR18C2bF556P0002",-0.0110327069499802,-0.0272323367829693,-0.0323207282256474,0.143668826538494,-3.50406030763506,0.451102505852066,-0.00406520976292906,0.0395587860003315,0.057419621892107,-0.0023817987735243
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C09...NR18C2bF556P0011",-0.0758100368246188,-0.0395019479717605,-0.0763594364153098,-0.564987136676121,3.86797130032007,5.81077072809864,-0.0112502152352408,0.10590280682227,0.188897885323341,0.00127901073235331
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C10...NR18C2bF556P0021",0.0741520926959507,-0.00862750816504039,-0.123598917946393,0.129583198145238,3.86681404623996,0.999368431440743,0.014485377989168,0.136297839059498,0.0744846056606864,0.0755785013973732
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C11...NR18C2bF557P0002",0.0901412357346933,-0.0145713591299611,-0.100928479832945,0.0890405163708498,9.12926837388242,4.79520738277049,0.00119212118785719,0.156026798771755,0.163443693429396,0.0881408097737823
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_C12...NR18C2bF557P0016",0.000172412006827202,-0.00433870557759715,-0.0700560354011965,-0.0207971694249076,3.22061472293425,8.87819245971631,-0.0158906857986598,0.139658232927387,0.165170368618175,0.0544710129946594
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D01...NR18C2bF541P0002",-0.0744101369643272,-0.0461428305217405,-0.0285062063192852,-0.568890031462279,5.614460369992,1.46381814043549,-0.0244001570552442,0.0767333168646945,0.166406482536065,0.0843691757055356
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D02...NR18C2bF541P0013",-0.0404783716974675,-0.0537244948402522,-0.068371222663338,-0.625442711563434,1.9475871615027,-10.2699249395872,-0.00927650914511318,0.0845469288717184,0.116083749963733,0.0202376613794697
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D03...NR18C2bF542P0008",0.074793595205595,-0.0182005726927867,-0.0385054107087553,0.844279615926527,2.82650718970311,8.24022159209271,0.036426745118841,0.139149026686663,0.0159120574110908,0.102344893076119
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D04...NR18C2bF548P0002",0.0652400925943791,0.0213977470906932,-0.123345361424284,0.251579360798684,4.9323532733994,-7.9346130539719,-0.0109527383865088,0.0570744386890653,0.107178429534041,0.0716754642992487
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D05...NR18C2bF548P0012",-0.0695112532626367,-0.0378144080677393,-0.0354856980232559,0.0378370730415918,-4.0402199940293,-0.368213900238719,-0.025952612861494,-0.0321154984819396,0.0415539973012229,-0.0106112094581266
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D06...NR18C2bF553P0005",0.0915789742940648,0.0299809304786502,-0.0447347675991966,-0.721415875455419,0.235887667026634,0.367545630829815,-0.0246633346875848,0.0113413929990178,0.104437981535218,-0.0280911508165175
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D07...NR18C2bF555P0004",0.00846364296225857,-0.0482950391164609,-0.0670581676466825,0.228195007942131,3.09497727054283,0.991385472606148,-0.00572376417707114,0.126181366526573,0.149746632391424,0.0691043473049234
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D08...NR18C2bF556P0003",-0.047298298457703,-0.0271080056430355,-0.0838573234416075,0.543543744720586,5.37962338076696,6.31751358418558,-0.00482172521095938,0.114318471227984,0.0992598910365055,0.0492634848681735
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D09...NR18C2bF556P0012",-0.0227050563763678,-0.0476805151670117,-0.0990903989923546,0.681588189800357,-2.75105330513037,-0.381884858965227,-0.0102606049845525,0.122797029160063,0.137535127943066,0.0461118289561346
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D10...NR18C2bF556P0022",0.0539847080836621,-0.0183682764905437,-0.0967181547861603,0.0253700728987004,2.01783006743769,-0.894270776893112,-0.00572430048508708,0.0730336731183432,0.0708071472664864,0.0216563716770029
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D11...NR18C2bF557P0004",0.113601039139028,-0.0253604119720245,-0.0506323997075157,-0.603177513207936,5.94618908875524,-8.14433703226153,0.00561945538659206,0.154950091185176,0.118928987340428,0.0818375021846086
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_D12...NR18C2bF557P0020",-0.0287136579008765,-0.0681689281556043,-0.0647545423049044,0.195843512356907,1.94790968311855,-2.26805422556403,-0.0154671939063497,0.115179387234939,0.166798413035185,0.0759933997792341
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E01...NR18C2bF541P0003",0.0265706177305908,0.00298262115747745,-0.0551865699097737,-0.180902965967382,0.354408752362966,-1.09796508797952,-0.0231107714386716,0.0696348129634085,0.144913874594553,0.0345380489659062
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E02...NR18C2bF541P0014",-0.0438855828690229,0.0018576851577087,-0.086260713985911,0.105927948678065,-0.440398283759485,-0.31212033204321,-0.0337636919289043,-0.0431870534356864,0.102214664312603,-0.0291210792962766
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E03...NR18C2bF544P0002",0.0699983148385243,0.0127559114758156,0.103396594376746,-0.66457138978062,4.69660429461459,-6.29635400818873,-0.0521926961966268,-0.130335926996337,0.0170610130751811,-0.0924832189589695
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E04...NR18C2bF548P0003",0.0841164064170334,-0.00254966819618573,-0.0704167647089302,-0.146793698868985,-1.96320632559432,-7.49189093997681,-0.0404693995372514,-0.0484362061045533,0.0633495941826374,0.0237783932107175
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E05...NR18C2bF548P0013",0.0460208259974771,0.0321362710866412,-0.0792891643558072,0.120047965301301,1.68760482115163,-8.39299185075915,-0.0197617852245753,0.0355194510209686,0.0995058982635508,0.0501573890099567
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E06...NR18C2bF553P0009",0.0778853571452402,0.0203257604446343,-0.0497590022494152,-0.662694098274219,5.63499673182978,7.21534872049747,-0.0322446620844553,0.0241102466749156,0.121719587182935,-0.0239033847309795
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E07...NR18C2bF555P0005",0.0987371591030736,0.0389185611074732,-0.043223740258711,-0.000285755772179746,-1.47766531757791,6.46160559310273,0.0078125360479054,0.073865477666235,0.0847653564168333,0.0325186836560786
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E08...NR18C2bF556P0004",-0.0220090507204599,0.00437427855846623,-0.0336894442335331,-0.348211807823121,6.64708014621143,1.58385009240364,-0.0257319157718101,0.0618343353769605,0.155901413039287,0.0116009057080255
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E09...NR18C2bF556P0013",0.0853393807475003,-0.0266497707616017,-0.140835554955004,0.139969037538501,0.565843913146471,3.68902711162994,-0.0104945552239121,0.0532930334705595,0.0743471456071435,0.0153355775593568
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E10...NR18C2bF556P0023",-0.00633792642563637,-0.016424159317547,-0.133546301042272,0.100756967351314,0.428208459799602,-3.6509622073011,0.0101923989747305,0.0678063449890281,0.0272659620252727,0.0133997768142306
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E11...NR18C2bF557P0008",-0.039562045942564,-0.0142288720433029,-0.0236953205703168,0.251412985532075,4.25231869023811,1.68907402194427,-0.00875500131056778,0.0783877182377266,0.125012656387074,0.0243254824737199
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_E12...NR18C2bF557P0021",0.125431956795632,0.00749979419828061,-0.140430468723627,0.305226403809107,2.38581578330307,-1.21502952986053,0.00610954237807287,0.0922626204784473,0.0622105782501372,0.0517456063368834
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F01...NR18C2bF541P0004",-0.136934114165867,-0.031124274779301,-0.0420074820123711,-0.317094606500347,-2.31769350425962,-3.98276301994885,-0.0140493782220439,0.0250687874394866,0.106403521772979,0.029671511158932
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F02...NR18C2bF541P0015",0.0283176297452917,-0.0317056143874264,-0.0492296398081765,0.519698381489202,8.21207545798594,-1.55996685193707,-0.0273811962889861,0.0819957852283429,0.170431172326421,0.0781942641287572
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F03...NR18C2bF545P0002",0.188909722610712,0.0411488799010931,-0.0563076302420218,-0.234943286811319,0.0895450470114353,-3.51667828882587,-0.0210908438716623,0.0326977090092199,0.116207796712481,0.0468260689646483
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F04...NR18C2bF548P0004",-0.027609390500869,-0.0381554139833071,0.00571569416192646,0.496796762140356,-4.40908504496215,8.23159068088351,-0.0388398313372796,-0.059393892678626,0.0506641744666547,-0.0252545345397118
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F05...NR18C2bF548P0014",0.0771691571028973,0.0269832662571421,-0.0197656335287617,-0.00179926715555859,0.794515625725833,-6.30817591808235,-0.0252612473742683,-0.0312757340898913,0.0758666878334876,0.0177636937045816
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F06...NR18C2bF554P0001",-0.0532665651025804,0.061515616030257,0.112527319130991,1.062433077638,1.9727423802503,-1.53596589434824,-0.0181624735758698,-0.0458682820053002,0.0128910205476405,-0.033819210030434
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F07...NR18C2bF555P0008",0.0935578084179331,0.0164309947450771,0.0696183919812663,-0.534753054394334,7.9489474124091,10.1917461049194,-0.00520139646126467,0.0343043721199545,0.0872113416281674,0.0136657218176434
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F08...NR18C2bF556P0005",0.0860539588539701,-0.0270835106995538,-0.093953817275117,-0.0164608030632896,8.97466068653657,-5.90392607966776,-0.0121421684612288,0.134417785730095,0.158653715910361,0.0718761304856787
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F09...NR18C2bF556P0015",0.0126594481551125,-0.00986910619608801,-0.0611916967574633,-0.17048049985564,2.84098501079702,4.94581109347562,-0.00962032845377842,0.0566853504479889,0.0934335656382101,0.00672981646658652
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F10...NR18C2bF556P0024",-0.0421061930158034,-0.055810074784417,-0.11393021401066,0.454686282640754,3.15328204772276,-0.536497930635477,0.00965769284228512,0.135516683543544,0.108959888217391,0.0978343538388084
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F11...NR18C2bF557P0009",0.0680850597909881,-0.0154738830963785,-0.138904029581855,0.114814313775817,4.39019194815011,3.0085162095009,0.00536945056222775,0.119770697907745,0.104500728871863,0.0755690107386251
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_F12...NR18C2bF558P0003",0.0284820900811699,-0.0337972982736968,-0.0295186569070869,-0.218686267654182,0.0452225152160252,-9.22634268142882,-0.0170873113397994,0.0601672164503782,0.108995044965984,0.0266364905087733
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G01...NR18C2bF541P0005",-0.0431284464092435,-0.0363309604530818,-0.0509659624623318,0.133330307821645,-0.185130277353321,-3.66468489967535,-0.00433229422710097,0.0968026680089023,0.152544261115285,0.0527700815455059
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G02...NR18C2bF541P0017",0.078903325957384,-0.0184358174769061,-0.0546109646475613,0.160800442151022,4.16662446387878,-4.09571882622048,0.00211834702339875,0.13260340691944,0.128952621364537,0.079540417157055
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G03...NR18C2bF546P0002",0.160200012658535,0.0297474311167331,-0.027963523777166,-0.4593716261124,1.82991798290328,-5.677011430247,-0.0509982733525345,-0.0848934052200577,0.0957698569905634,-0.078860987930034
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G04...NR18C2bF548P0006",-0.0225983880587106,0.00442642842810866,-0.0894997017415817,-0.259527451331991,4.4784289753959,0.187898194076189,-0.0474287599317245,0.0295821537047449,0.187038758265745,0.0811191910602771
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G05...NR18C2bF548P0015",-0.0107898215743875,0.0506786353339841,-0.0507125427047728,0.191571958926308,1.63639304315878,-7.8197805934605,-0.0255658004287407,0.0135654616647863,0.112477318126878,0.024564477048359
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G06...NR18C2bF554P0002",-0.104272182733112,0.0292568080498387,0.0889553493698522,-0.020486290031661,0.896701134434021,1.0161390594132,0.0172106977161936,-0.0276923023098979,-0.0536765434970649,-0.0824932606117852
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G07...NR18C2bF555P0011",-0.0332871749340308,-0.0153331421915346,0.0663558840356965,-0.0258198191517463,-1.55641193523787,8.21010616342268,-0.00784435516153559,-0.0433108332566666,0.0113130862224977,-0.0385493794283185
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G08...NR18C2bF556P0007",-0.00201213409138575,-0.0492186758113542,-0.0719511800522204,0.403954091632154,2.85325095134156,0.802396230469455,-0.000882616667244382,0.0799407105231072,0.0659823329711192,0.0258636674212994
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G09...NR18C2bF556P0016",0.0834533723636967,-0.00739857118091122,-0.0993577080724972,-0.0138487535491436,4.89743937580521,2.11280191568466,-0.0121008820450187,0.00527588365988347,0.0530251183694451,0.00467703876424039
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G10...NR18C2bF556P0026",0.0454735996111066,-0.0360072862288381,-0.101464622613423,0.333932009305221,2.4947918392279,-4.5812653026516,0.0106950063147221,0.0477684308404623,0.0116140842233102,0.0113135392933943
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_G11...NR18C2bF557P0010",0.0254924619490121,-0.0412841315330478,-0.106757939592321,0.116318941327685,3.48825397500146,-8.41384159866075,-0.00759798432639243,0.11354387224046,0.131558387184659,0.0619283547392346
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_H01...NR18C2bF541P0006",0.0144888966240986,0.01516611711183,-0.061991583006846,0.296482397285073,0.777959496371851,-5.48775611022972,-0.0144803967986613,0.0120548551297879,0.0868574336316318,-0.0315405029461348
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_H02...NR18C2bF542P0001",0.0223938703981593,-0.0118571099610768,-0.0352039836015134,0.427793096156266,-0.51874255383183,7.07483595876571,0.0273700169565954,0.130407144363142,0.0243160112986655,0.012466153800975
"NRCRIalone","C2b","NR.NG.C2b.Cass.0032_H03...NR18C2bF546P0003",0.16534221781117,0.0105936135859537,0.0170852590202079,-0.456173464208292,4.88321834223184,3.93536050672394,-0.0330598431880889,-0.015615694397521,0.142273301525712,-0.0607333982369285
